header,true_label,true_binary,v3_bin_pred,v3_bin_conf,v3_sf_pred,v3_sf_conf,v4_bin_pred,v4_bin_conf,v4_sf_pred,v4_sf_conf,seq_length,modeled_sf,binary_eval,v3_bin_correct,v4_bin_correct,both_bin_correct,both_bin_wrong,v3_sf_correct,v4_sf_correct,both_sf_wrong
Unknown_41-sAmbRad#DNA,None,0,1,0.76178,DNA,0.78854316,1,0.999845,DNA,0.91471064,1561,False,True,False,False,False,True,True,True,False
Unknown_500-aGeoSer#DNA/hAT,None,0,1,0.7615288,DNA/hAT,0.7465825,1,0.999382,DNA/hAT,0.91705894,4015,False,True,False,False,False,True,True,True,False
TcMar-Tc1_91-fCorLav#DNA/TcMar-Tc1,None,0,1,0.7612223,DNA/TcMar-Tc1,0.47864467,1,0.732415,DNA,0.85980195,1279,False,True,False,False,False,True,True,True,False
hAT_5-aRanImi#DNA/hAT,None,0,1,0.76109487,DNA/hAT,0.45869902,1,0.998968,DNA/hAT,0.6836398,7200,False,True,False,False,False,True,True,True,False
PIF-Harbinger_2-fCypVen#DNA/PIF-Harbinger,None,0,1,0.76094586,DNA,0.28199416,1,0.9998776,DNA/PIF-Harbinger,0.93642277,2365,False,True,False,False,False,True,True,True,False
Unknown_65-kStyCla#Unknown,None,0,1,0.76080185,DNA/hAT,0.74963933,1,0.9955462,DNA/PiggyBac,0.8128473,1475,False,True,False,False,False,True,True,True,False
PiggyBac_1-kStyCla#DNA/PiggyBac,None,0,1,0.7606024,DNA/PiggyBac,0.43033147,1,0.9934503,DNA/hAT,0.8846364,2788,False,True,False,False,False,True,True,True,False
Unknown_3-fOdoBon#DNA,None,0,1,0.76055926,DNA,0.3950923,1,0.99991345,DNA,0.9006414,2831,False,True,False,False,False,True,True,True,False
Unknown_96-aRhiBiv#DNA/hAT,None,0,1,0.76052463,DNA/hAT,0.5648428,1,0.99998057,DNA,0.9115829,1107,False,True,False,False,False,True,True,True,False
hAT_18-fAloSap#DNA/hAT,None,0,1,0.7605012,DNA,0.42425558,1,0.99990904,DNA/hAT,0.92828184,4174,False,True,False,False,False,True,True,True,False
Gypsy_17-kTriCli#LTR/Gypsy,None,0,1,0.7603991,DNA/CMC,0.3775929,1,0.9697548,DNA/hAT,0.64002,5308,False,True,False,False,False,True,True,True,False
hAT_177-fNotRos#Unknown,None,0,1,0.76019007,DNA/hAT,0.37420478,1,0.9999094,DNA,0.916906,1154,False,True,False,False,False,True,True,True,False
CR1_2-aRhiDor#LINE/CR1,None,0,1,0.76001406,DNA/PIF-Harbinger,0.84181476,1,0.99981266,DNA/PIF-Harbinger,0.92616194,10382,False,True,False,False,False,True,True,True,False
hAT_14-fEleAnt#Unknown,None,0,1,0.7599191,DNA,0.49926937,1,0.8662118,DNA/TcMar-Tc1,0.78166693,3314,False,True,False,False,False,True,True,True,False
hAT_24-fPolPol#DNA/hAT,None,0,1,0.75985533,DNA/hAT,0.7291306,1,0.50470644,DNA/TcMar-Tc1,0.48795864,4369,False,True,False,False,False,True,True,True,False
Unknown_80-fOsmEpe#DNA/hAT,None,0,1,0.7589727,DNA/hAT,0.7643059,1,0.9246491,DNA/TcMar-Tc1,0.5219055,966,False,True,False,False,False,True,True,True,False
hAT_1-fPolHol#DNA/hAT,None,0,1,0.75895524,DNA/hAT,0.7758694,1,0.99995303,DNA/hAT,0.92188805,1186,False,True,False,False,False,True,True,True,False
Unknown_543-fScaEry#DNA,None,0,1,0.75891256,DNA,0.57918024,1,0.99988115,DNA/PIF-Harbinger,0.9247696,2988,False,True,False,False,False,True,True,True,False
Unknown_105-kAplTur#Unknown,None,0,1,0.7588076,DNA/hAT,0.6803863,1,0.9977763,DNA,0.89034337,2547,False,True,False,False,False,True,True,True,False
Unknown_38-aRhiBiv#DNA/hAT,None,0,1,0.7586461,DNA/hAT,0.7676103,1,0.8216771,DNA/hAT,0.93773574,1147,False,True,False,False,False,True,True,True,False
TcMar-Tc1_3-mSacLep#DNA/TcMar-Tc1,None,0,1,0.75861007,DNA/TcMar-Tc1,0.8019622,1,0.9964455,DNA/TcMar-Tc1,0.90645623,828,False,True,False,False,False,True,True,True,False
hAT_187-fPorCra#DNA,None,0,1,0.75853246,DNA,0.86897975,1,0.67006814,DNA,0.89519835,3960,False,True,False,False,False,True,True,True,False
hAT_97-fGobGob#DNA,None,0,1,0.7582127,DNA/PIF-Harbinger,0.46769243,1,0.9999802,DNA/hAT,0.9161926,1422,False,True,False,False,False,True,True,True,False
hAT_738-aRhiDor#DNA/hAT,None,0,1,0.7579693,DNA/hAT,0.7650599,1,0.9863338,DNA/hAT,0.91385704,8785,False,True,False,False,False,True,True,True,False
Poseidon_2-sHepPer#PLE/Poseidon,None,0,1,0.7576573,DNA/PIF-Harbinger,0.5100282,1,0.9977428,DNA,0.77135766,4034,False,True,False,False,False,True,True,True,False
Unknown_2-rPodSic#DNA/hAT,None,0,1,0.75759876,DNA/hAT,0.42462122,1,0.9998622,DNA/hAT,0.91792345,2744,False,True,False,False,False,True,True,True,False
hAT_191-fDirArg#DNA/hAT,None,0,1,0.75739706,DNA/hAT,0.7733812,1,0.99975914,DNA/hAT,0.91363937,4362,False,True,False,False,False,True,True,True,False
CMC_3-fAstMex#DNA/CMC,None,0,1,0.75717294,DNA/CMC,0.51602507,1,0.99989915,DNA/CMC,0.90614486,10825,False,True,False,False,False,True,True,True,False
hAT_143-aRhiBiv#DNA,None,0,1,0.75707656,DNA,0.60476094,1,0.9998958,DNA,0.9023691,1604,False,True,False,False,False,True,True,True,False
hAT_11-fNeoOce#DNA/hAT,None,0,1,0.7570037,DNA/hAT,0.83284277,1,0.92518604,DNA,0.802055,846,False,True,False,False,False,True,True,True,False
hAT_308-fDirArg#DNA/hAT,None,0,1,0.7568759,DNA/hAT,0.5082298,1,0.99996567,DNA/hAT,0.9177868,3078,False,True,False,False,False,True,True,True,False
Poseidon_94-sHepPer#PLE/Poseidon,None,0,1,0.75677156,DNA/PIF-Harbinger,0.448165,1,0.99489886,DNA,0.84754354,4371,False,True,False,False,False,True,True,True,False
PIF-Harbinger_24-rEmyOrb#DNA/PIF-Harbinger,None,0,1,0.756585,DNA/PIF-Harbinger,0.8770252,1,0.9998976,DNA/PIF-Harbinger,0.921475,5063,False,True,False,False,False,True,True,True,False
Unknown_499-aGeoSer#DNA/hAT,None,0,1,0.7563362,DNA/hAT,0.7497589,1,0.99933547,DNA/hAT,0.91723377,4017,False,True,False,False,False,True,True,True,False
Unknown_34-fGadMor#DNA,None,0,1,0.7561026,DNA,0.78081375,1,0.8858241,DNA/PiggyBac,0.5906849,1766,False,True,False,False,False,True,True,True,False
Unknown_33-bTaeGut#Unknown,None,0,1,0.7559574,DNA/hAT,0.5154564,1,0.9999645,DNA,0.90781057,749,False,True,False,False,False,True,True,True,False
hAT_33-fPlePla#DNA/hAT,None,0,1,0.75588614,DNA/hAT,0.5084093,1,0.6796373,DNA/PiggyBac,0.47458228,3159,False,True,False,False,False,True,True,True,False
hAT_31-fAstCal#DNA/hAT,None,0,1,0.7557073,DNA/hAT,0.7659472,1,0.99996483,DNA/hAT,0.9171469,2346,False,True,False,False,False,True,True,True,False
Unknown_152-fProBol#DNA/hAT,None,0,1,0.7554677,DNA/hAT,0.7707811,1,0.9998771,DNA/hAT,0.83929515,1604,False,True,False,False,False,True,True,True,False
Unknown_227-fPhoLeu#Unknown,None,0,1,0.7552096,DNA,0.378581,1,0.7843457,DNA/hAT,0.5823565,2271,False,True,False,False,False,True,True,True,False
Unknown_267-aPelFus#DNA/hAT,None,0,1,0.75514233,DNA/hAT,0.614529,1,0.9999814,DNA/hAT,0.9228496,1963,False,True,False,False,False,True,True,True,False
Unknown_37-rNatHel#Unknown,None,0,1,0.755095,DNA/hAT,0.6926081,1,0.99984825,DNA,0.91356176,1847,False,True,False,False,False,True,True,True,False
PiggyBac_5-fSpaAur#DNA/PiggyBac,None,0,1,0.75500363,DNA/PiggyBac,0.68034595,1,0.9699497,DNA,0.7745823,2047,False,True,False,False,False,True,True,True,False
PIF-ISL2EU_1-fOdoBon#DNA/PIF-ISL2EU,None,0,1,0.7548803,DNA/CMC,0.3066024,1,0.9985934,DNA/PIF-Harbinger,0.862971,5092,False,True,False,False,False,True,True,True,False
Unknown_31-kAplTur#Unknown,None,0,1,0.7546657,DNA/PiggyBac,0.38463715,1,0.9949411,DNA/hAT,0.87392515,3257,False,True,False,False,False,True,True,True,False
hAT_61-rBraPum#Unknown,None,0,1,0.7546436,DNA,0.937342,1,0.99999535,DNA,0.8975409,1646,False,True,False,False,False,True,True,True,False
Unknown_100-kAplTur#Unknown,None,0,1,0.754507,DNA/hAT,0.7658684,1,0.9770906,DNA/TcMar-Tc1,0.81147397,2569,False,True,False,False,False,True,True,True,False
Unknown_46-aRhiBiv#DNA/hAT,None,0,1,0.7543718,DNA/hAT,0.7583677,1,0.66490245,DNA/hAT,0.9417796,1136,False,True,False,False,False,True,True,True,False
hAT_356-aMixFle#DNA/hAT,None,0,1,0.7539556,DNA/hAT,0.5159917,1,0.9894422,DNA/hAT,0.9171784,6852,False,True,False,False,False,True,True,True,False
hAT_44-fDirArg#DNA,None,0,1,0.75369453,DNA,0.67523926,1,0.9999788,DNA,0.91366154,1642,False,True,False,False,False,True,True,True,False
PIF-Harbinger_19-aXenPet#DNA/PIF-Harbinger,None,0,1,0.7534738,DNA/PIF-Harbinger,0.42122325,1,0.999811,DNA/PIF-Harbinger,0.9241509,8387,False,True,False,False,False,True,True,True,False
hAT_6-fOsmEpe#DNA/hAT,None,0,1,0.75300026,DNA/hAT,0.39904088,1,0.9481353,DNA/hAT,0.83794725,3374,False,True,False,False,False,True,True,True,False
hAT_55-fLeuLeu#Unknown,None,0,1,0.7529945,DNA/CMC,0.38737145,1,0.999009,DNA/hAT,0.8760367,6165,False,True,False,False,False,True,True,True,False
Unknown_220-fAulStu#DNA,None,0,1,0.7528884,DNA/CMC,0.4506529,1,0.813879,DNA/PiggyBac,0.3528793,5500,False,True,False,False,False,True,True,True,False
hAT_11-fAstCal#DNA/hAT,None,0,1,0.7528153,DNA/hAT,0.80414677,1,0.9999609,DNA/hAT,0.91833097,4061,False,True,False,False,False,True,True,True,False
Unknown_393-fGymBra#DNA,None,0,1,0.7526546,DNA/CMC,0.42792305,1,0.9911368,DNA/CMC,0.29613057,5765,False,True,False,False,False,True,True,True,False
hAT_22-aRhiDor#DNA/hAT,None,0,1,0.7525408,DNA/hAT,0.7846775,1,0.97587854,DNA/hAT,0.91328275,8353,False,True,False,False,False,True,True,True,False
Unknown_48-aPseCor#Unknown,None,0,1,0.75241745,DNA/hAT,0.76329094,1,0.99996865,DNA/hAT,0.9199116,2448,False,True,False,False,False,True,True,True,False
hAT_154-fDirArg#DNA/hAT,None,0,1,0.7523195,DNA/hAT,0.53437793,1,0.99969745,DNA/hAT,0.9159512,5184,False,True,False,False,False,True,True,True,False
PIF-Harbinger_7-fPorCra#DNA/PIF-Harbinger,None,0,1,0.7523132,DNA/PIF-Harbinger,0.6341552,1,0.9999293,DNA/PIF-Harbinger,0.92205346,5730,False,True,False,False,False,True,True,True,False
hAT_272-aMixFle#DNA/hAT,None,0,1,0.75199586,DNA/hAT,0.5148603,1,0.9711023,DNA/hAT,0.9170293,7573,False,True,False,False,False,True,True,True,False
Academ-1_32-kMyxGlu#DNA/Academ-1,None,0,1,0.7519906,DNA/Academ-1,0.8766076,1,0.99999833,DNA/Academ-1,0.9280769,2529,False,True,False,False,False,True,True,True,False
Unknown_24-aSpeBom#DNA/hAT,None,0,1,0.7517928,DNA/hAT,0.7193111,1,0.76007956,DNA/hAT,0.76711434,2441,False,True,False,False,False,True,True,True,False
Unknown_20-rSteOdo#DNA/hAT,None,0,1,0.751461,DNA/hAT,0.6559306,1,0.9999615,DNA,0.91148597,1702,False,True,False,False,False,True,True,True,False
Unknown_108-aRhiBiv#DNA/hAT,None,0,1,0.7512129,DNA/hAT,0.5769997,1,0.9999801,DNA,0.9122505,1104,False,True,False,False,False,True,True,True,False
hAT_15-aGasCar#DNA,None,0,1,0.7504948,DNA,0.92251575,1,0.9999672,DNA,0.9112556,839,False,True,False,False,False,True,True,True,False
Unknown_5-rPodSic#DNA/hAT,None,0,1,0.75015765,DNA/hAT,0.4447449,1,0.99964035,DNA/hAT,0.9204344,2636,False,True,False,False,False,True,True,True,False
Unknown_93-aXenPet#Unknown,None,0,1,0.7497035,DNA,0.8103042,1,0.99982566,DNA,0.9125317,1499,False,True,False,False,False,True,True,True,False
Unknown_60-aXenPet#Unknown,None,0,1,0.74900293,DNA/hAT,0.58797944,1,0.9999268,DNA,0.8974477,1827,False,True,False,False,False,True,True,True,False
hAT_218-fDirArg#DNA/hAT,None,0,1,0.7489934,DNA/hAT,0.65930754,1,0.9995671,DNA/hAT,0.912279,4043,False,True,False,False,False,True,True,True,False
hAT_12-fGobGob#DNA/hAT,None,0,1,0.74889755,DNA/hAT,0.6000858,1,0.9999224,DNA/hAT,0.9184136,5524,False,True,False,False,False,True,True,True,False
hAT_61-rPodSic#Unknown,None,0,1,0.7488313,DNA/hAT,0.55790555,1,0.9999832,DNA/hAT,0.9184304,1139,False,True,False,False,False,True,True,True,False
hAT_76-aManAur#DNA/hAT,None,0,1,0.7487572,DNA/hAT,0.75370747,1,0.99774784,DNA/hAT,0.9135563,6701,False,True,False,False,False,True,True,True,False
Unknown_105-rPodPit#DNA,None,0,1,0.74875087,DNA,0.9047958,1,0.9999089,DNA,0.9105881,1335,False,True,False,False,False,True,True,True,False
hAT_182-kAplTur#DNA/hAT,None,0,1,0.74855083,DNA/hAT,0.8040285,1,0.9999162,DNA/hAT,0.91880655,1678,False,True,False,False,False,True,True,True,False
hAT_14-fSpaAur#Unknown,None,0,1,0.74850476,DNA/hAT,0.50598663,1,0.6471584,DNA/PiggyBac,0.32824284,2315,False,True,False,False,False,True,True,True,False
Unknown_204-fNotCoa#DNA/hAT,None,0,1,0.7484967,DNA/hAT,0.73205614,1,0.9998735,DNA,0.8496763,1629,False,True,False,False,False,True,True,True,False
hAT_5-fLepSal#DNA/hAT,None,0,1,0.74846894,DNA/hAT,0.76919067,1,0.9999231,DNA/hAT,0.92236125,3342,False,True,False,False,False,True,True,True,False
Unknown_38-fNotCel#DNA,None,0,1,0.7483996,DNA/PIF-Harbinger,0.64414954,1,0.999918,DNA/PIF-Harbinger,0.8419099,2035,False,True,False,False,False,True,True,True,False
Unknown_34-aRhiBiv#DNA/hAT,None,0,1,0.7482032,DNA/hAT,0.75614667,1,0.9263307,DNA/hAT,0.92703265,1155,False,True,False,False,False,True,True,True,False
Unknown_107-rPodPit#DNA,None,0,1,0.74816775,DNA,0.9158819,1,0.9998716,DNA,0.9102609,1313,False,True,False,False,False,True,True,True,False
hAT_78-fFunDia#Unknown,None,0,1,0.7481,DNA,0.77629966,1,0.99993193,DNA,0.9086588,796,False,True,False,False,False,True,True,True,False
Unknown_94-aGeoSer#Unknown,None,0,1,0.74789476,DNA/CMC,0.24927704,1,0.9993494,DNA/PiggyBac,0.7561605,2018,False,True,False,False,False,True,True,True,False
hAT_9-bFalChe#Unknown,None,0,1,0.74774957,DNA,0.6599767,1,0.9999089,DNA,0.90914017,6652,False,True,False,False,False,True,True,True,False
hAT_7-fPhoGun#Unknown,None,0,1,0.7475818,DNA/hAT,0.79535645,1,0.9990858,DNA,0.69837505,1977,False,True,False,False,False,True,True,True,False
Unknown_725-fSarPil#DNA,None,0,1,0.74748796,DNA/PiggyBac,0.6845608,1,0.9990693,DNA,0.91529757,623,False,True,False,False,False,True,True,True,False
Unknown_115-aRhiBiv#DNA/hAT,None,0,1,0.747402,DNA/hAT,0.7555622,1,0.9268572,DNA/hAT,0.9238562,1101,False,True,False,False,False,True,True,True,False
Unknown_432-aBufBuf#DNA,None,0,1,0.7472993,DNA,0.50505257,1,0.99499184,DNA,0.88568556,4105,False,True,False,False,False,True,True,True,False
hAT_1-fParRan#DNA,None,0,1,0.7472444,DNA/TcMar-Tc1,0.36196634,1,0.99991786,DNA/TcMar-Tc1,0.9137106,1363,False,True,False,False,False,True,True,True,False
PIF-Harbinger_3-fErpCal#DNA/PIF-Harbinger,None,0,1,0.74720657,DNA/PIF-Harbinger,0.45739183,1,0.9998217,DNA/PIF-Harbinger,0.9249258,1796,False,True,False,False,False,True,True,True,False
Unknown_253-aRhiBiv#DNA/hAT,None,0,1,0.74697834,DNA,0.5040442,1,0.6882078,DNA,0.86017066,4832,False,True,False,False,False,True,True,True,False
hAT_1-fSymNem#DNA/hAT,None,0,1,0.7469716,DNA/hAT,0.6959566,1,0.99863356,DNA/hAT,0.8984922,3471,False,True,False,False,False,True,True,True,False
Unknown_251-fBorAnt#DNA/hAT,None,0,1,0.7466946,DNA/hAT,0.83544284,1,0.82326365,DNA/TcMar-Tc1,0.90447515,577,False,True,False,False,False,True,True,True,False
Unknown_76-fMyrMur#DNA,None,0,1,0.7463055,DNA,0.5067589,1,0.84887576,DNA,0.835767,2238,False,True,False,False,False,True,True,True,False
Unknown_27-sAmbRad#Unknown,None,0,1,0.74604917,DNA,0.55810326,1,0.9998888,DNA,0.90399176,1807,False,True,False,False,False,True,True,True,False
hAT_13-fGadMor#DNA/hAT,None,0,1,0.74598134,DNA/hAT,0.6213536,1,0.99972206,DNA/hAT,0.8742569,1742,False,True,False,False,False,True,True,True,False
Unknown_28-fProPar#Unknown,None,0,1,0.7457384,DNA,0.24843599,1,0.9999548,DNA,0.8996258,5130,False,True,False,False,False,True,True,True,False
Unknown_286-aEleCoq#DNA,None,0,1,0.74564093,DNA,0.9095361,1,0.7729155,DNA,0.87802476,530,False,True,False,False,False,True,True,True,False
hAT_127-fDirArg#DNA/hAT,None,0,1,0.74550307,DNA/hAT,0.4002373,1,0.9997242,DNA,0.9025852,6089,False,True,False,False,False,True,True,True,False
Unknown_301-aEleCoq#Unknown,None,0,1,0.7452666,DNA,0.96150696,1,0.99987686,DNA,0.9069716,530,False,True,False,False,False,True,True,True,False
hAT_70-aPelLes#DNA/hAT,None,0,1,0.745266,DNA/hAT,0.7254806,1,0.93611467,DNA/hAT,0.9174125,6876,False,True,False,False,False,True,True,True,False
hAT_252-aMixFle#DNA/hAT,None,0,1,0.7450251,DNA/hAT,0.7514954,1,0.7373154,DNA/hAT,0.9249086,8699,False,True,False,False,False,True,True,True,False
Unknown_56-kAplTur#Unknown,None,0,1,0.74475414,DNA/hAT,0.7432702,1,0.998235,DNA,0.88036674,3134,False,True,False,False,False,True,True,True,False
Unknown_209-rEryReg#DNA,None,0,1,0.74468774,DNA,0.97182775,1,0.9992556,DNA,0.913968,1286,False,True,False,False,False,True,True,True,False
Unknown_493-aGeoSer#DNA/hAT,None,0,1,0.74452525,DNA/hAT,0.7372115,1,0.99953485,DNA/hAT,0.9165824,4119,False,True,False,False,False,True,True,True,False
Helitron_73-aDisPic#RC/Helitron,None,0,1,0.74440306,DNA,0.37541828,1,0.9997756,DNA,0.91174793,8260,False,True,False,False,False,True,True,True,False
hAT_3-fArgSil#DNA/hAT,None,0,1,0.7443217,DNA/hAT,0.786501,1,0.81196684,DNA/hAT,0.8857328,3137,False,True,False,False,False,True,True,True,False
Unknown_235-aGasCar#DNA,None,0,1,0.7441075,DNA,0.5866458,1,0.95516974,DNA,0.8790294,3328,False,True,False,False,False,True,True,True,False
hAT_15-fProBol#DNA/hAT,None,0,1,0.74405754,DNA,0.50227976,1,0.9987565,DNA,0.8875548,4569,False,True,False,False,False,True,True,True,False
Unknown_156-kAplTur#Unknown,None,0,1,0.74402356,DNA/hAT,0.63276684,1,0.9880079,DNA,0.8369059,2006,False,True,False,False,False,True,True,True,False
Unknown_93-fSynTyp#DNA,None,0,1,0.74385256,DNA/CMC,0.447972,1,0.81771934,DNA,0.7707292,4971,False,True,False,False,False,True,True,True,False
Unknown_19-aRhiBiv#DNA/hAT,None,0,1,0.74381196,DNA/hAT,0.72968113,1,0.9681129,DNA/hAT,0.9223065,1167,False,True,False,False,False,True,True,True,False
hAT_379-aRhiDor#DNA/hAT,None,0,1,0.7435173,DNA/hAT,0.7798614,1,0.91338813,DNA/hAT,0.92701143,7923,False,True,False,False,False,True,True,True,False
Unknown_435-aBufBuf#DNA,None,0,1,0.7432593,DNA,0.46030578,1,0.9998816,DNA,0.9052075,4045,False,True,False,False,False,True,True,True,False
Unknown_7-aGeoSer#DNA/hAT,None,0,1,0.7432329,DNA/hAT,0.7081242,1,0.9986008,DNA/hAT,0.92434293,2660,False,True,False,False,False,True,True,True,False
hAT_199-fNotRos#DNA/hAT,None,0,1,0.7430565,DNA,0.4973051,1,0.9999567,DNA/hAT,0.91757274,933,False,True,False,False,False,True,True,True,False
hAT_20-fMyrMur#Unknown,None,0,1,0.74261415,DNA/hAT,0.77146053,1,0.9995732,DNA,0.4868683,1818,False,True,False,False,False,True,True,True,False
hAT_32-fCoiMys#Unknown,None,0,1,0.742535,DNA/hAT,0.4529033,1,0.99991167,DNA,0.90501213,2352,False,True,False,False,False,True,True,True,False
Unknown_54-kAplTur#Unknown,None,0,1,0.7421788,DNA/PiggyBac,0.49725768,1,0.9788654,DNA/hAT,0.9080831,3162,False,True,False,False,False,True,True,True,False
PiggyBac_74-kTriCli#DNA/PiggyBac,None,0,1,0.74205995,DNA/PiggyBac,0.4668414,1,0.9858328,DNA/TcMar-Tc1,0.84418696,2059,False,True,False,False,False,True,True,True,False
Unknown_19-fMelGel#DNA/hAT,None,0,1,0.7419264,DNA/hAT,0.7271845,1,0.99996233,DNA/hAT,0.91780454,1268,False,True,False,False,False,True,True,True,False
Unknown_17-fCoiMys#Unknown,None,0,1,0.74176574,DNA,0.5610205,1,0.9999567,DNA,0.90851885,4232,False,True,False,False,False,True,True,True,False
hAT_30-fEutGur#Unknown,None,0,1,0.7417491,DNA/CMC,0.4055207,1,0.8334404,DNA/PiggyBac,0.55205154,4013,False,True,False,False,False,True,True,True,False
TcMar-Tc1_54-fAstMex#DNA/TcMar-Tc1,None,0,1,0.7416964,DNA/TcMar-Tc1,0.50136495,1,0.999801,DNA/TcMar-Tc1,0.91767776,1607,False,True,False,False,False,True,True,True,False
Unknown_29-kThaDem#DNA,None,0,1,0.74167323,DNA,0.5933653,1,0.9978137,DNA/hAT,0.9226666,2433,False,True,False,False,False,True,True,True,False
PIF-Harbinger_1-fSarPil#DNA/PIF-Harbinger,None,0,1,0.7416529,DNA/PIF-Harbinger,0.4697536,1,0.6210544,DNA/TcMar-Tc1,0.3642895,4607,False,True,False,False,False,True,True,True,False
hAT_59-aBufBuf#Unknown,None,0,1,0.741304,DNA/hAT,0.52594995,1,0.9958845,DNA,0.91595507,1520,False,True,False,False,False,True,True,True,False
hAT_1-fAplTae#Unknown,None,0,1,0.74115556,DNA/Academ-1,0.31398746,1,0.99990356,DNA/CMC,0.92032,11235,False,True,False,False,False,True,True,True,False
hAT_96-fLeuLeu#DNA/hAT,None,0,1,0.74107534,DNA/hAT,0.7243442,1,0.9995974,DNA/hAT,0.9192706,2539,False,True,False,False,False,True,True,True,False
Unknown_541-fLeuLeu#DNA,None,0,1,0.74101907,DNA,0.8959707,1,0.9977049,DNA,0.9107824,679,False,True,False,False,False,True,True,True,False
hAT_28-rAnoSag#Unknown,None,0,1,0.7408774,DNA/hAT,0.43525872,1,0.99956137,DNA/hAT,0.92231786,1350,False,True,False,False,False,True,True,True,False
hAT_41-fNanAch#Unknown,None,0,1,0.7408728,DNA,0.5207746,1,0.9999529,DNA,0.9145287,4043,False,True,False,False,False,True,True,True,False
hAT_201-fDirArg#DNA/hAT,None,0,1,0.7406167,DNA/hAT,0.7481825,1,0.8835453,DNA/hAT,0.9199454,4285,False,True,False,False,False,True,True,True,False
hAT_749-aRhiDor#DNA/hAT,None,0,1,0.7403986,DNA/hAT,0.7900891,1,0.9413074,DNA/hAT,0.9222265,7213,False,True,False,False,False,True,True,True,False
TcMar-Tc1_28-fSilAri#DNA/TcMar-Tc1,None,0,1,0.7403966,DNA/TcMar-Tc1,0.27483094,1,0.99989545,DNA/TcMar-Tc1,0.91085476,1258,False,True,False,False,False,True,True,True,False
TcMar-Tc1_29-fTriRos#DNA/TcMar-Tc1,None,0,1,0.7403141,DNA/CMC,0.27378255,1,0.99879825,DNA/TcMar-Tc1,0.9171804,3300,False,True,False,False,False,True,True,True,False
Unknown_124-aSpeBom#DNA,None,0,1,0.74014264,DNA,0.8888126,1,0.99990475,DNA,0.910676,1109,False,True,False,False,False,True,True,True,False
hAT_211-aEleCoq#DNA/hAT,None,0,1,0.74008775,DNA/hAT,0.8010671,1,0.9120033,DNA/hAT,0.91885877,7830,False,True,False,False,False,True,True,True,False
CMC_4-fNotRos#DNA/CMC,None,0,1,0.739924,DNA/CMC,0.50060415,1,0.9983088,DNA/CMC,0.57273895,11676,False,True,False,False,False,True,True,True,False
hAT_12-aRhiDor#DNA/hAT,None,0,1,0.7398416,DNA/hAT,0.7856054,1,0.9740846,DNA/hAT,0.9135069,8358,False,True,False,False,False,True,True,True,False
hAT_618-aRhiDor#DNA/hAT,None,0,1,0.7395967,DNA/hAT,0.7827718,1,0.9969126,DNA/hAT,0.91324455,9020,False,True,False,False,False,True,True,True,False
Unknown_208-fProBol#Unknown,None,0,1,0.7395225,DNA,0.9516723,1,0.72502667,DNA,0.8569991,1411,False,True,False,False,False,True,True,True,False
hAT_32-aMixFle#DNA/hAT,None,0,1,0.7395218,DNA/hAT,0.67597187,1,0.86989915,DNA/TcMar-Tc1,0.63623804,5317,False,True,False,False,False,True,True,True,False
Unknown_63-eAstRub#DNA,None,0,1,0.73947966,DNA/PIF-Harbinger,0.44156477,1,0.7205598,DNA,0.5539153,1330,False,True,False,False,False,True,True,True,False
Unknown_1133-fPorCra#DNA/hAT,None,0,1,0.7393972,DNA/hAT,0.65017325,1,0.9985636,DNA,0.87825567,1487,False,True,False,False,False,True,True,True,False
